expression	H3K14ac	H3K18ac	H3K23ac	H3K27ac	H3K27me1	H3K27me2	H3K27me3	H3K36ac	H3K36me1	H3K36me3	H3K4ac	H3K4me1	H3K4me2	H3K4me3	H3K79me1	H3K79me2	H3K79me3	H3K9ac	H3K9me1	H3K9me2	H3K9me3	H3R2me1	H3R2me2	H4K12ac	H4K16ac	H4K20me1	H4K20me3	H4K5ac	H4K8ac	H4K91ac	H4R3me2
8.90301190002402	767.335	5939.505	1764	9072.835	1375.665	104	560	4381.5	622.5	909	4620.835	4571.335	2353.915	23642.09	928	3106.665	4635.75	5284.835	2976.25	283	50	615	330	1674	2127.835	821	60	2828	2430	6959.335	222
5.00885437586905	240	180	120	0	270	140	140	240	105	240	60	60	25	175	90	30	145	240	60	421	204	235	120	240	420	60	60	0	120	0	150
3.77964637438119	420	920	120	60	25	250	1662	480	728	1192	440	732.25	115	411.5	60	0	1244.665	390	342	270	140	762.335	350	240	540	349	165	240	120	470	422.5
3.20253503848015	530	180	360	60	259	160	2127	240	320	470	110	85	199	575	0	30	593	170	130	637	556	413	170	180	350	45	120	348	360	0	120
3.68277586505345	60	330	296	120	30	330	1144	240	260	820	300	383	280	468	150	30	854.5	170	110	85	30	398	142	60	347	289	80	240	180	230	498
3.57731920420289	60	60	120	216	180	215	1228	420	262	942	110	30	25	206	0	60	345	180	55	198	135	431	204	240	350	30	114.165	120	180	60	140
3.23999131547228	120	180	60	180	415	768	952	166	554	660	0	390	295	404.665	60	0	604	120	355	90	50	845	342	240	710	290	150	300	300	60	254
5.03656648892037	294	0	60	0	150	298	1706	60	319	830	60	234	136	240	60	0	872	90	175	295	160	530	300	120	180	55	220	60	30	25	300
3.9926587679791	150	180	90	195	270	195	1280	180	501	660	60	449.75	115	767.5	60	90	270	230	443	738	190	125	381	60	210	240	165	265	234	60	436
4.49487026932712	60	0	0	0	360	115	240	30	170	280	60	0	0	135	0	60	65	138	120	150	215	175	235	30	95	0	110	60	30	0	205
5.35008642274299	360	0	180	120	150	308	1148	240	496	470	60	30	175	225	90	0	356	420	230	320	165	348	320	240	408	90	90	180	180	0	295
